SourceID,SourceType,TargetID,TargetType,Distance
3833,VillageCooperative,69,DistrictCenter,36.43866591526086
3835,VillageCooperative,50,DistrictCenter,35.82189188463214
3835,VillageCooperative,62,DistrictCenter,37.13482156734898
3835,VillageCooperative,69,DistrictCenter,36.43866591526086
3837,VillageCooperative,50,DistrictCenter,35.82189188463214
3837,VillageCooperative,62,DistrictCenter,37.13482156734898
3837,VillageCooperative,69,DistrictCenter,36.43866591526086
3839,VillageCooperative,50,DistrictCenter,35.82189188463214
3839,VillageCooperative,62,DistrictCenter,37.13482156734898
3839,VillageCooperative,69,DistrictCenter,36.43866591526086
3841,VillageCooperative,50,DistrictCenter,35.82189188463214
3841,VillageCooperative,62,DistrictCenter,37.13482156734898
3841,VillageCooperative,69,DistrictCenter,36.43866591526086
3843,VillageCooperative,50,DistrictCenter,35.82189188463214
3843,VillageCooperative,62,DistrictCenter,37.13482156734898
3843,VillageCooperative,69,DistrictCenter,36.43866591526086
3845,VillageCooperative,50,DistrictCenter,43.66748252800929
3845,VillageCooperative,62,DistrictCenter,48.91017840141689
3845,VillageCooperative,69,DistrictCenter,37.781371034353484
3848,VillageCooperative,50,DistrictCenter,43.66886587516616
3848,VillageCooperative,62,DistrictCenter,48.90729872974526
3848,VillageCooperative,69,DistrictCenter,37.778312147961984
3852,VillageCooperative,50,DistrictCenter,35.82189188463214
3852,VillageCooperative,62,DistrictCenter,37.13482156734898
3852,VillageCooperative,69,DistrictCenter,36.43866591526086
3944,VillageCooperative,50,DistrictCenter,35.82189188463214
3944,VillageCooperative,62,DistrictCenter,37.13482156734898
3944,VillageCooperative,69,DistrictCenter,36.43866591526086
3954,VillageCooperative,62,DistrictCenter,33.643809275128156
3956,VillageCooperative,62,DistrictCenter,37.57919111353596
3956,VillageCooperative,69,DistrictCenter,24.653639596414305
3958,VillageCooperative,50,DistrictCenter,35.82189188463214
3958,VillageCooperative,62,DistrictCenter,37.13482156734898
3958,VillageCooperative,69,DistrictCenter,36.43866591526086
3962,VillageCooperative,50,DistrictCenter,35.82189188463214
3962,VillageCooperative,62,DistrictCenter,37.13482156734898
3962,VillageCooperative,69,DistrictCenter,36.43866591526086
3964,VillageCooperative,50,DistrictCenter,35.82189188463214
3964,VillageCooperative,62,DistrictCenter,37.13482156734898
3964,VillageCooperative,69,DistrictCenter,36.43866591526086
3966,VillageCooperative,50,DistrictCenter,35.82189188463214
3966,VillageCooperative,62,DistrictCenter,37.13482156734898
3966,VillageCooperative,69,DistrictCenter,36.43866591526086
3984,VillageCooperative,50,DistrictCenter,35.82189188463214
3984,VillageCooperative,62,DistrictCenter,37.13482156734898
3984,VillageCooperative,69,DistrictCenter,36.43866591526086
3986,VillageCooperative,50,DistrictCenter,35.82189188463214
3986,VillageCooperative,62,DistrictCenter,37.13482156734898
3986,VillageCooperative,69,DistrictCenter,36.43866591526086
3988,VillageCooperative,62,DistrictCenter,47.55288724418473
3988,VillageCooperative,69,DistrictCenter,31.58519080784707
3990,VillageCooperative,50,DistrictCenter,35.82189188463214
3990,VillageCooperative,62,DistrictCenter,37.13482156734898
3990,VillageCooperative,69,DistrictCenter,36.43866591526086
3992,VillageCooperative,50,DistrictCenter,35.82189188463214
3992,VillageCooperative,62,DistrictCenter,37.13482156734898
3992,VillageCooperative,69,DistrictCenter,36.43866591526086
3994,VillageCooperative,50,DistrictCenter,35.82189188463214
3994,VillageCooperative,62,DistrictCenter,37.13482156734898
3994,VillageCooperative,69,DistrictCenter,36.43866591526086
3996,VillageCooperative,24,DistrictCenter,29.81530378710802
3996,VillageCooperative,62,DistrictCenter,25.11303338129304
3996,VillageCooperative,69,DistrictCenter,49.303328464854125
3997,VillageCooperative,62,DistrictCenter,33.643809275128156
3998,VillageCooperative,24,DistrictCenter,32.662054760160714
3998,VillageCooperative,69,DistrictCenter,26.245183255342507
3999,VillageCooperative,62,DistrictCenter,33.643809275128156
4000,VillageCooperative,62,DistrictCenter,40.50641380139098
4001,VillageCooperative,62,DistrictCenter,33.643809275128156
4002,VillageCooperative,62,DistrictCenter,21.32295177009774
4003,VillageCooperative,62,DistrictCenter,33.643809275128156
4004,VillageCooperative,62,DistrictCenter,31.134615396971743
4005,VillageCooperative,62,DistrictCenter,21.32295177009774
4094,VillageCooperative,62,DistrictCenter,33.643809275128156
4095,VillageCooperative,62,DistrictCenter,36.65171961420682
4096,VillageCooperative,24,DistrictCenter,20.711715433686585
4096,VillageCooperative,69,DistrictCenter,29.628520666643624
4097,VillageCooperative,62,DistrictCenter,33.643809275128156
4098,VillageCooperative,62,DistrictCenter,38.19564992576016
4099,VillageCooperative,62,DistrictCenter,33.643809275128156
4100,VillageCooperative,62,DistrictCenter,48.645859354539624
4100,VillageCooperative,69,DistrictCenter,24.535162049345903
4101,VillageCooperative,24,DistrictCenter,37.6203627318411
4101,VillageCooperative,31,DistrictCenter,38.54928415768892
4101,VillageCooperative,62,DistrictCenter,31.606793724390396
4102,VillageCooperative,62,DistrictCenter,33.643809275128156
4103,VillageCooperative,62,DistrictCenter,34.005597572444245
4104,VillageCooperative,62,DistrictCenter,26.24154218082609
4105,VillageCooperative,62,DistrictCenter,21.322857838984326
4106,VillageCooperative,62,DistrictCenter,20.131045879339315
4106,VillageCooperative,69,DistrictCenter,25.431876539795347
4107,VillageCooperative,62,DistrictCenter,33.643809275128156
4461,VillageCooperative,9,DistrictCenter,40.08385011669785
4461,VillageCooperative,18,DistrictCenter,49.58459620449926
4463,VillageCooperative,18,DistrictCenter,31.91477888338494
4464,VillageCooperative,9,DistrictCenter,49.953652944687725
4464,VillageCooperative,18,DistrictCenter,32.92192732754559
4467,VillageCooperative,18,DistrictCenter,38.168264225623915
4468,VillageCooperative,18,DistrictCenter,20.44899540902985
4471,VillageCooperative,18,DistrictCenter,27.255244157523492
4473,VillageCooperative,18,DistrictCenter,40.31210716790749
4474,VillageCooperative,18,DistrictCenter,25.162373800164023
4475,VillageCooperative,18,DistrictCenter,25.04533496508988
4476,VillageCooperative,18,DistrictCenter,24.65670049470375
4477,VillageCooperative,13,DistrictCenter,38.17126718403076
4478,VillageCooperative,13,DistrictCenter,28.682232320166886
4479,VillageCooperative,13,DistrictCenter,40.59206961205816
4480,VillageCooperative,9,DistrictCenter,27.8573612909484
4481,VillageCooperative,24,DistrictCenter,32.05975257422517
4481,VillageCooperative,69,DistrictCenter,48.19064092022035
4482,VillageCooperative,24,DistrictCenter,29.373038044829354
4482,VillageCooperative,31,DistrictCenter,20.18307070635663
4482,VillageCooperative,62,DistrictCenter,49.62113610907858
4482,VillageCooperative,69,DistrictCenter,47.380900979864464
4483,VillageCooperative,24,DistrictCenter,30.08163726684392
4483,VillageCooperative,62,DistrictCenter,47.91481862194812
4483,VillageCooperative,69,DistrictCenter,44.42268568328232
4484,VillageCooperative,5,DistrictCenter,37.98113493719163
4484,VillageCooperative,24,DistrictCenter,22.203879891271235
4484,VillageCooperative,31,DistrictCenter,31.359934846679653
4485,VillageCooperative,5,DistrictCenter,47.31974856032287
4485,VillageCooperative,24,DistrictCenter,33.82216396235151
4486,VillageCooperative,5,DistrictCenter,37.10292686740699
4486,VillageCooperative,24,DistrictCenter,28.216678995626808
4486,VillageCooperative,31,DistrictCenter,27.933188405732015
4487,VillageCooperative,24,DistrictCenter,30.31329519767165
4487,VillageCooperative,62,DistrictCenter,48.737197440802845
4487,VillageCooperative,69,DistrictCenter,45.40926270327616
4488,VillageCooperative,24,DistrictCenter,27.97735054726317
4488,VillageCooperative,31,DistrictCenter,23.503879940218958
4488,VillageCooperative,62,DistrictCenter,42.80250848370542
4488,VillageCooperative,69,DistrictCenter,39.101686308543634
4489,VillageCooperative,5,DistrictCenter,33.262288916485915
4489,VillageCooperative,24,DistrictCenter,45.293606851084625
4489,VillageCooperative,31,DistrictCenter,31.465572185893144
4490,VillageCooperative,5,DistrictCenter,49.70697129440588
4490,VillageCooperative,24,DistrictCenter,43.331963514370976
4491,VillageCooperative,24,DistrictCenter,49.32690899118327
4492,VillageCooperative,24,DistrictCenter,31.374216944654176
4492,VillageCooperative,69,DistrictCenter,46.78066011644333
4493,VillageCooperative,24,DistrictCenter,30.77566743230093
4493,VillageCooperative,62,DistrictCenter,49.70253067798695
4493,VillageCooperative,69,DistrictCenter,46.44218783898272
4494,VillageCooperative,24,DistrictCenter,29.467232448920033
4494,VillageCooperative,31,DistrictCenter,20.071535237518397
4494,VillageCooperative,62,DistrictCenter,48.59174777947676
4494,VillageCooperative,69,DistrictCenter,45.83453505143899
4495,VillageCooperative,24,DistrictCenter,30.48070892477833
4495,VillageCooperative,62,DistrictCenter,49.966385296148246
4495,VillageCooperative,69,DistrictCenter,47.04477391795633
4496,VillageCooperative,24,DistrictCenter,31.267164814432455
4496,VillageCooperative,69,DistrictCenter,47.56756928721425
4497,VillageCooperative,31,DistrictCenter,46.92842916472429
4497,VillageCooperative,62,DistrictCenter,22.00555445866024
4497,VillageCooperative,69,DistrictCenter,31.465890053551192
4498,VillageCooperative,5,DistrictCenter,47.26119575782106
4498,VillageCooperative,24,DistrictCenter,26.307928737999784
4498,VillageCooperative,31,DistrictCenter,23.476353841694806
4498,VillageCooperative,62,DistrictCenter,48.4676565422134
4498,VillageCooperative,69,DistrictCenter,48.032519984221
4499,VillageCooperative,31,DistrictCenter,36.56823411269171
4499,VillageCooperative,62,DistrictCenter,34.48638928069703
4499,VillageCooperative,69,DistrictCenter,39.22896576362214
4503,VillageCooperative,5,DistrictCenter,47.13370775718911
4503,VillageCooperative,24,DistrictCenter,29.282777249078386
4503,VillageCooperative,31,DistrictCenter,20.911930443877004
4504,VillageCooperative,24,DistrictCenter,40.5987690919363
4505,VillageCooperative,5,DistrictCenter,48.72602847897332
4505,VillageCooperative,24,DistrictCenter,29.206798263703007
4505,VillageCooperative,31,DistrictCenter,20.534719819528767
4505,VillageCooperative,69,DistrictCenter,48.60024381509499
4506,VillageCooperative,5,DistrictCenter,41.586639515438186
4506,VillageCooperative,24,DistrictCenter,34.73957554454682
4506,VillageCooperative,31,DistrictCenter,21.34623421012381
4507,VillageCooperative,24,DistrictCenter,47.41282109795276
4508,VillageCooperative,5,DistrictCenter,35.82831052304202
4508,VillageCooperative,24,DistrictCenter,41.435849303702575
4508,VillageCooperative,31,DistrictCenter,27.147450661620326
4509,VillageCooperative,5,DistrictCenter,24.52639809928432
4509,VillageCooperative,24,DistrictCenter,40.59677372997779
4509,VillageCooperative,31,DistrictCenter,38.31491936359428
4510,VillageCooperative,24,DistrictCenter,31.7734098093561
4510,VillageCooperative,62,DistrictCenter,48.9736504795719
4510,VillageCooperative,69,DistrictCenter,44.65607747132882
4511,VillageCooperative,31,DistrictCenter,36.88771409743792
4511,VillageCooperative,62,DistrictCenter,34.766093813151755
4511,VillageCooperative,69,DistrictCenter,39.880637357023254
4512,VillageCooperative,24,DistrictCenter,46.23865150925455
4513,VillageCooperative,24,DistrictCenter,34.70876919009247
4513,VillageCooperative,62,DistrictCenter,47.38583109485626
4513,VillageCooperative,69,DistrictCenter,40.25852437885553
4514,VillageCooperative,24,DistrictCenter,32.11737105697281
4514,VillageCooperative,31,DistrictCenter,20.934616265620914
4514,VillageCooperative,62,DistrictCenter,44.590366818748606
4514,VillageCooperative,69,DistrictCenter,38.38592337707853
4515,VillageCooperative,24,DistrictCenter,46.51028595511705
4516,VillageCooperative,24,DistrictCenter,46.30657876493455
4517,VillageCooperative,5,DistrictCenter,28.77705667766672
4517,VillageCooperative,24,DistrictCenter,38.245345933591416
4517,VillageCooperative,31,DistrictCenter,33.66488708243945
4518,VillageCooperative,18,DistrictCenter,44.039222427410756
4529,VillageCooperative,13,DistrictCenter,39.08899893688023
4529,VillageCooperative,18,DistrictCenter,36.68918217692376
4532,VillageCooperative,18,DistrictCenter,32.92838363970933
4533,VillageCooperative,13,DistrictCenter,27.61349296181765
4534,VillageCooperative,18,DistrictCenter,24.897299973934363
4535,VillageCooperative,13,DistrictCenter,35.09438709070788
4539,VillageCooperative,18,DistrictCenter,22.082585731202983
4540,VillageCooperative,18,DistrictCenter,23.61290718958179
4628,VillageCooperative,24,DistrictCenter,29.397036926107052
4628,VillageCooperative,31,DistrictCenter,20.120638443400477
4628,VillageCooperative,62,DistrictCenter,49.016088721398866
4628,VillageCooperative,69,DistrictCenter,46.49200170179055
4629,VillageCooperative,24,DistrictCenter,30.84527255750653
4629,VillageCooperative,69,DistrictCenter,48.43620273959478
4633,VillageCooperative,24,DistrictCenter,29.96372678179847
4633,VillageCooperative,69,DistrictCenter,47.819412219967404
4634,VillageCooperative,24,DistrictCenter,32.28429342976211
4634,VillageCooperative,62,DistrictCenter,49.87906542729327
4634,VillageCooperative,69,DistrictCenter,45.565372506631135
4635,VillageCooperative,24,DistrictCenter,31.01456020797561
4635,VillageCooperative,62,DistrictCenter,48.45874446640604
4635,VillageCooperative,69,DistrictCenter,44.4933844392377
4636,VillageCooperative,24,DistrictCenter,37.573360948106235
4636,VillageCooperative,69,DistrictCenter,42.14066237571012
4637,VillageCooperative,5,DistrictCenter,39.486295905753416
4637,VillageCooperative,24,DistrictCenter,31.321389372819002
4637,VillageCooperative,31,DistrictCenter,24.4128846953784
4638,VillageCooperative,24,DistrictCenter,20.73388710091707
4638,VillageCooperative,31,DistrictCenter,29.77822238075791
4638,VillageCooperative,62,DistrictCenter,38.905756326135844
4638,VillageCooperative,69,DistrictCenter,39.509970055679545
4639,VillageCooperative,24,DistrictCenter,30.181162130057995
4639,VillageCooperative,62,DistrictCenter,48.73280325282221
4639,VillageCooperative,69,DistrictCenter,45.50163315027973
4640,VillageCooperative,24,DistrictCenter,37.535490600912915
4640,VillageCooperative,31,DistrictCenter,30.98116847808132
4640,VillageCooperative,62,DistrictCenter,37.73802098062264
4640,VillageCooperative,69,DistrictCenter,25.374128523129997
4641,VillageCooperative,5,DistrictCenter,48.89581496231942
4641,VillageCooperative,24,DistrictCenter,38.824963053269165
4690,VillageCooperative,18,DistrictCenter,36.376331724822634
4,VillageCooperative,23,Plant,46.50006554186238
4,VillageCooperative,30,Plant,62.340455217068296
4,VillageCooperative,61,Plant,79.69388917754418
4,VillageCooperative,68,Plant,90.17658569410482
16,VillageCooperative,23,Plant,47.90187630354405
16,VillageCooperative,30,Plant,74.25726975979522
16,VillageCooperative,61,Plant,79.6784579083005
16,VillageCooperative,68,Plant,93.89999890024222
22,VillageCooperative,30,Plant,49.51767321029924
22,VillageCooperative,61,Plant,33.23467891526046
22,VillageCooperative,68,Plant,46.27394912940082
29,VillageCooperative,23,Plant,49.51767321029924
29,VillageCooperative,61,Plant,65.47169446658552
29,VillageCooperative,68,Plant,56.30806296668607
34,VillageCooperative,30,Plant,43.620610196694386
34,VillageCooperative,61,Plant,32.65579172860729
34,VillageCooperative,68,Plant,42.22688183504189
35,VillageCooperative,23,Plant,95.51226361224005
35,VillageCooperative,30,Plant,82.89075612021934
38,VillageCooperative,23,Plant,52.241618674755884
38,VillageCooperative,30,Plant,74.54120792978654
38,VillageCooperative,61,Plant,84.58680164456608
38,VillageCooperative,68,Plant,97.79164492024186
39,VillageCooperative,23,Plant,48.8203100807068
39,VillageCooperative,30,Plant,66.73510155518154
39,VillageCooperative,61,Plant,81.84834309463818
39,VillageCooperative,68,Plant,93.24975946250369
40,VillageCooperative,23,Plant,54.79257106699079
40,VillageCooperative,30,Plant,78.17492317543854
40,VillageCooperative,61,Plant,86.79930488823948
41,VillageCooperative,23,Plant,42.26253306918093
41,VillageCooperative,30,Plant,50.77174118667083
41,VillageCooperative,61,Plant,75.18165684695839
41,VillageCooperative,68,Plant,82.8175697319783
42,VillageCooperative,23,Plant,38.76833603467919
42,VillageCooperative,30,Plant,63.98166013373962
42,VillageCooperative,61,Plant,71.40002455045054
42,VillageCooperative,68,Plant,84.21957701215675
43,VillageCooperative,23,Plant,47.361045394828494
43,VillageCooperative,30,Plant,62.17865479056422
43,VillageCooperative,61,Plant,80.57505009525296
43,VillageCooperative,68,Plant,90.8016464315867
44,VillageCooperative,23,Plant,38.616160341260134
44,VillageCooperative,30,Plant,60.553659506581454
44,VillageCooperative,61,Plant,71.64646236540611
44,VillageCooperative,68,Plant,83.31075858247173
45,VillageCooperative,23,Plant,41.938135299449634
45,VillageCooperative,30,Plant,57.208154322620494
45,VillageCooperative,61,Plant,75.17265446104815
45,VillageCooperative,68,Plant,84.98337566719869
46,VillageCooperative,23,Plant,44.10601162308409
46,VillageCooperative,30,Plant,64.65018214020873
46,VillageCooperative,61,Plant,77.05460419746764
46,VillageCooperative,68,Plant,88.87578169175552
47,VillageCooperative,23,Plant,37.92077406872984
47,VillageCooperative,30,Plant,53.14655153476192
47,VillageCooperative,61,Plant,71.11919810710421
47,VillageCooperative,68,Plant,80.43148806274505
48,VillageCooperative,23,Plant,43.3831565924353
48,VillageCooperative,30,Plant,66.94251835693865
48,VillageCooperative,61,Plant,75.99275503288715
48,VillageCooperative,68,Plant,88.77220628181125
59,VillageCooperative,23,Plant,33.23467891526046
59,VillageCooperative,30,Plant,65.47169446658552
59,VillageCooperative,68,Plant,24.62880794280018
66,VillageCooperative,23,Plant,46.27394912940082
66,VillageCooperative,30,Plant,56.30806296668607
66,VillageCooperative,61,Plant,24.62880794280018
73,VillageCooperative,23,Plant,83.70492905378312
73,VillageCooperative,30,Plant,87.59392096096265
73,VillageCooperative,61,Plant,55.48869992608346
73,VillageCooperative,68,Plant,37.92962311374688
75,VillageCooperative,30,Plant,98.10917284831879
75,VillageCooperative,61,Plant,77.98491716834461
75,VillageCooperative,68,Plant,57.44644611112029
77,VillageCooperative,23,Plant,82.37063038331469
77,VillageCooperative,30,Plant,88.60797282626628
77,VillageCooperative,61,Plant,53.239944609000524
77,VillageCooperative,68,Plant,37.18812467412082
79,VillageCooperative,23,Plant,80.97478094290459
79,VillageCooperative,30,Plant,93.08027432558094
79,VillageCooperative,61,Plant,49.692650184994385
79,VillageCooperative,68,Plant,38.482885093549825
81,VillageCooperative,23,Plant,76.50674615562582
81,VillageCooperative,30,Plant,84.15834217343655
81,VillageCooperative,61,Plant,47.39291451158586
81,VillageCooperative,68,Plant,31.581149799127633
83,VillageCooperative,23,Plant,80.97487023099225
83,VillageCooperative,30,Plant,93.08041494313358
83,VillageCooperative,61,Plant,49.692716526587546
83,VillageCooperative,68,Plant,38.483009159709724
85,VillageCooperative,23,Plant,78.83908868453796
85,VillageCooperative,30,Plant,91.65162070446397
85,VillageCooperative,61,Plant,47.46675689586381
85,VillageCooperative,68,Plant,36.70748095117476
87,VillageCooperative,23,Plant,72.15574557709404
87,VillageCooperative,30,Plant,87.9071782523386
87,VillageCooperative,61,Plant,40.30141821136392
87,VillageCooperative,68,Plant,31.94036854553583
89,VillageCooperative,23,Plant,97.06368389144606
89,VillageCooperative,61,Plant,65.04031612006955
89,VillageCooperative,68,Plant,55.067564792367484
91,VillageCooperative,61,Plant,74.10522072416197
91,VillageCooperative,68,Plant,57.84930910027066
93,VillageCooperative,61,Plant,74.10549805415306
93,VillageCooperative,68,Plant,57.84981749372838
95,VillageCooperative,23,Plant,76.50671456866351
95,VillageCooperative,30,Plant,84.1583732057363
95,VillageCooperative,61,Plant,47.3928582608457
95,VillageCooperative,68,Plant,31.58114092221633
105,VillageCooperative,23,Plant,56.10706995827379
105,VillageCooperative,30,Plant,60.42295434211673
105,VillageCooperative,61,Plant,33.722411580712254
106,VillageCooperative,23,Plant,61.25402664877722
106,VillageCooperative,30,Plant,64.14876254213017
106,VillageCooperative,61,Plant,37.95060481504668
107,VillageCooperative,23,Plant,57.0151878098855
107,VillageCooperative,30,Plant,76.36337307264006
107,VillageCooperative,61,Plant,25.331878961351077
107,VillageCooperative,68,Plant,20.364133927526357
108,VillageCooperative,23,Plant,55.30411443368908
108,VillageCooperative,30,Plant,73.9813024103054
108,VillageCooperative,61,Plant,24.17115770730059
109,VillageCooperative,23,Plant,49.69743886357766
109,VillageCooperative,30,Plant,80.53421793248815
109,VillageCooperative,68,Plant,30.31915812631577
110,VillageCooperative,23,Plant,41.39975501179199
110,VillageCooperative,30,Plant,68.22194661434635
111,VillageCooperative,30,Plant,62.318260959295216
111,VillageCooperative,61,Plant,26.799844917289523
111,VillageCooperative,68,Plant,46.44428633107513
112,VillageCooperative,30,Plant,62.318260959295216
112,VillageCooperative,61,Plant,26.799844917289523
112,VillageCooperative,68,Plant,46.44428633107513
113,VillageCooperative,30,Plant,62.318260959295216
113,VillageCooperative,61,Plant,26.799844917289523
113,VillageCooperative,68,Plant,46.44428633107513
115,VillageCooperative,23,Plant,47.69075592627967
115,VillageCooperative,30,Plant,70.20775858749339
115,VillageCooperative,61,Plant,80.23052037842704
115,VillageCooperative,68,Plant,93.09274686006712
116,VillageCooperative,23,Plant,38.67198458131504
116,VillageCooperative,30,Plant,61.88069469124363
116,VillageCooperative,61,Plant,71.57482414585672
116,VillageCooperative,68,Plant,83.68425646821835
117,VillageCooperative,23,Plant,45.21434135059328
117,VillageCooperative,30,Plant,61.54509212750776
117,VillageCooperative,61,Plant,78.40885215550793
117,VillageCooperative,68,Plant,88.92538701270063
118,VillageCooperative,23,Plant,39.44066425854371
118,VillageCooperative,30,Plant,67.14552834862405
118,VillageCooperative,61,Plant,71.55918219135727
118,VillageCooperative,68,Plant,85.34245847940224
119,VillageCooperative,23,Plant,45.768834454719965
119,VillageCooperative,30,Plant,64.86844193742499
119,VillageCooperative,61,Plant,78.79036604256716
119,VillageCooperative,68,Plant,90.29418310688531
120,VillageCooperative,23,Plant,56.21075210105112
120,VillageCooperative,30,Plant,81.4347509408208
120,VillageCooperative,61,Plant,87.71485322382308
121,VillageCooperative,23,Plant,39.96934741558871
121,VillageCooperative,30,Plant,61.97320419047573
121,VillageCooperative,61,Plant,72.93927888351914
121,VillageCooperative,68,Plant,84.7919156290472
122,VillageCooperative,23,Plant,44.27037760905389
122,VillageCooperative,30,Plant,56.50011420951291
122,VillageCooperative,61,Plant,77.47287759910529
122,VillageCooperative,68,Plant,86.53519774266103
123,VillageCooperative,23,Plant,41.05294958711806
123,VillageCooperative,30,Plant,55.29122356407978
123,VillageCooperative,61,Plant,74.26881887087298
123,VillageCooperative,68,Plant,83.6367466381398
124,VillageCooperative,23,Plant,28.554083666968115
124,VillageCooperative,30,Plant,56.73136194195436
124,VillageCooperative,68,Plant,20.754478806802766
125,VillageCooperative,23,Plant,28.554083666968115
125,VillageCooperative,30,Plant,56.73136194195436
125,VillageCooperative,68,Plant,20.754478806802766
129,VillageCooperative,23,Plant,72.8052392208862
129,VillageCooperative,30,Plant,78.8488219101109
129,VillageCooperative,61,Plant,44.97927329367485
129,VillageCooperative,68,Plant,27.171505290220406
131,VillageCooperative,23,Plant,70.0809480785184
131,VillageCooperative,30,Plant,91.88397734851758
131,VillageCooperative,61,Plant,36.98992045694001
131,VillageCooperative,68,Plant,35.712012854352785
133,VillageCooperative,61,Plant,74.10540560970442
133,VillageCooperative,68,Plant,57.84964802815624
135,VillageCooperative,61,Plant,74.10549805415306
135,VillageCooperative,68,Plant,57.84981749372838
137,VillageCooperative,23,Plant,83.70486216108473
137,VillageCooperative,30,Plant,87.59379020986927
137,VillageCooperative,61,Plant,55.488669958580694
137,VillageCooperative,68,Plant,37.92954040428499
139,VillageCooperative,61,Plant,74.10549805415306
139,VillageCooperative,68,Plant,57.84981749372838
141,VillageCooperative,61,Plant,74.10554427679642
141,VillageCooperative,68,Plant,57.84990222692178
143,VillageCooperative,23,Plant,88.30686119563859
143,VillageCooperative,61,Plant,55.54032235140616
143,VillageCooperative,68,Plant,49.31859735851003
145,VillageCooperative,23,Plant,93.14321815899238
145,VillageCooperative,61,Plant,60.650423720412476
145,VillageCooperative,68,Plant,52.700227773236264
147,VillageCooperative,61,Plant,74.10545183178948
147,VillageCooperative,68,Plant,57.849732760806866
149,VillageCooperative,23,Plant,78.21227299680578
149,VillageCooperative,30,Plant,84.70639159598905
149,VillageCooperative,61,Plant,49.42374313142244
149,VillageCooperative,68,Plant,32.948953078344964
151,VillageCooperative,61,Plant,74.10559049971928
151,VillageCooperative,68,Plant,57.84998696038674
153,VillageCooperative,61,Plant,74.10549805415306
153,VillageCooperative,68,Plant,57.84981749372838
155,VillageCooperative,61,Plant,74.10549805415306
155,VillageCooperative,68,Plant,57.84981749372838
157,VillageCooperative,61,Plant,74.10554427679642
157,VillageCooperative,68,Plant,57.84990222692178
159,VillageCooperative,23,Plant,83.70472837634499
159,VillageCooperative,30,Plant,87.5935287078812
159,VillageCooperative,61,Plant,55.48861002476069
159,VillageCooperative,68,Plant,37.92937498662955
161,VillageCooperative,61,Plant,74.10545183178948
161,VillageCooperative,68,Plant,57.849732760806866
163,VillageCooperative,61,Plant,72.86051323134852
163,VillageCooperative,68,Plant,57.03392569036313
165,VillageCooperative,23,Plant,80.9746916550009
165,VillageCooperative,30,Plant,93.08013370806236
165,VillageCooperative,61,Plant,49.69258384377304
165,VillageCooperative,68,Plant,38.48276102758544
167,VillageCooperative,23,Plant,80.97504880771842
167,VillageCooperative,30,Plant,93.08069617833915
167,VillageCooperative,61,Plant,49.69284921088857
167,VillageCooperative,68,Plant,38.48325729261449
169,VillageCooperative,23,Plant,78.56161133150074
169,VillageCooperative,30,Plant,92.05571882873382
169,VillageCooperative,61,Plant,46.98714898171053
169,VillageCooperative,68,Plant,36.87256838354509
171,VillageCooperative,23,Plant,80.97460236728054
171,VillageCooperative,30,Plant,93.07999309057716
171,VillageCooperative,61,Plant,49.692517502922904
171,VillageCooperative,68,Plant,38.48263696181588
173,VillageCooperative,23,Plant,58.6681244814892
173,VillageCooperative,30,Plant,86.62398242895858
173,VillageCooperative,61,Plant,25.558022122059974
173,VillageCooperative,68,Plant,33.029098677498574
175,VillageCooperative,23,Plant,61.24194250627377
175,VillageCooperative,30,Plant,64.14343354692782
175,VillageCooperative,61,Plant,37.938010177467866
177,VillageCooperative,23,Plant,76.50682037404191
177,VillageCooperative,30,Plant,84.15847920329509
177,VillageCooperative,61,Plant,47.39295129491511
177,VillageCooperative,68,Plant,31.581251701037623
179,VillageCooperative,23,Plant,83.07121917099677
179,VillageCooperative,30,Plant,96.41226335596349
179,VillageCooperative,61,Plant,51.28231209918378
179,VillageCooperative,68,Plant,41.44143673805953
181,VillageCooperative,23,Plant,84.40709976138193
181,VillageCooperative,30,Plant,85.30776865219588
181,VillageCooperative,61,Plant,57.546019639864674
181,VillageCooperative,68,Plant,38.2033144657977
183,VillageCooperative,23,Plant,83.70479526860503
183,VillageCooperative,30,Plant,87.59365945884231
183,VillageCooperative,61,Plant,55.488639991472596
183,VillageCooperative,68,Plant,37.929457695245674
185,VillageCooperative,23,Plant,84.40709976138193
185,VillageCooperative,30,Plant,85.30776865219588
185,VillageCooperative,61,Plant,57.546019639864674
185,VillageCooperative,68,Plant,38.2033144657977
187,VillageCooperative,23,Plant,83.70479526860503
187,VillageCooperative,30,Plant,87.59365945884231
187,VillageCooperative,61,Plant,55.488639991472596
187,VillageCooperative,68,Plant,37.929457695245674
189,VillageCooperative,23,Plant,70.0809480785184
189,VillageCooperative,30,Plant,91.88397734851758
189,VillageCooperative,61,Plant,36.98992045694001
189,VillageCooperative,68,Plant,35.712012854352785
191,VillageCooperative,23,Plant,83.70499594670034
191,VillageCooperative,30,Plant,87.59405171212181
191,VillageCooperative,61,Plant,55.48872989398138
191,VillageCooperative,68,Plant,37.9297058236313
193,VillageCooperative,23,Plant,67.82653949278136
193,VillageCooperative,30,Plant,88.99509077115287
193,VillageCooperative,61,Plant,34.87900486377114
193,VillageCooperative,68,Plant,32.808036455587306
197,VillageCooperative,23,Plant,84.51489938407282
197,VillageCooperative,30,Plant,90.60020484991423
198,VillageCooperative,23,Plant,87.80768072486
198,VillageCooperative,30,Plant,95.86373223792023
199,VillageCooperative,23,Plant,89.12935112896956
